review_id,user_id,business_id,stars,useful,funny,cool,text,date,Sentiment
8D696mMkZaXuLoIccoFgeQ,A5t0SvvhlHgBCLSkxqwxFA,I32gAKYbnzS4GRnV9C4o2g,2,2,1,0,"I was excited to try thus place because I love Fresco and is closer to home. I ordered the chorizo Pizza to go which was recommended by the sweet girl at the phone. Flavor wise was good but not outstanding, very thin, small and saggy. Also prices are $$$.",07-12-2021 18:50,0
RyWlsWDp4HxyPEGfvApuAQ,tAxHsf9M6eMGkGr87-Y2IQ,OgilsqqoshPEsPYdx7GIzg,2,0,1,0,"We had the pizza Which was good but very overpriced.. The staff was not wearing masks. Responsible  business owners that are considerate and appreciative of their customers should take the extra measures to protect them. We Can all agree that there is some uncertainty regarding Covid. When it comes to most restaurants in town, they have almost always aired on the side of caution. This restaurant does not. For that reason we will not return.",05-02-2021 14:28,0
1lB8aDCofH3GNGov-WAhbw,GyMxbVdQjSRWUiJwxHpc6A,I32gAKYbnzS4GRnV9C4o2g,3,1,0,0,"This was my first experience having takeout from Zio Pepe, when I called it was after 7 o'clock and dark outside. Locating the restaurant was not pleasant experience. I used my GPS and got close but could not find the building because their sign is not lit. I had to call the restaurant after making a couple of passes looking for the place and they directed me to the Cow pony, their building is located just to the front of that
business.  The parking lot is also not well lit.  IF I go back to this place it will be in daylight.  
That said, their Caesar salad was very good and the Bianca pizza was an interesting change.  However, by the time I was able to find this place the pizza was not hot.",9/13/2021 17:32,1
vxvuj-RsIL9_3AXyYQQIdQ,cxw7H9RNTgXSE-B5ALjZTQ,52wBQghQ0jwzSuvLvwe5rA,5,0,0,0,Awesome time!! With great food and a fun vibe! Great spot to go if your a Tucson local,3/28/2021 17:01,1
_fxTcqdXgVkxPJoO8aRImw,3u9jBQu5wBcM-Omb-1mvWw,vOhHc9nR2S6ptKFV1OvtYg,5,0,0,0,"Solid spot and great staff. I've been going here since I was a kid. Also, after moving out of state, whenever I do visit AZ, I make sure to hit this spot up every time!",12/21/2020 14:42,1
VE3ju7Hpvu-ZPfrY1-NBLw,iz9BJN22gWgB5VezjoK58A,OgilsqqoshPEsPYdx7GIzg,4,0,0,0,"BZs food is consistently very good, I've tried a wide variety of their entrees and pizza and never been disappointed!",8/25/2021 1:24,1
T5khCp-waytgRfMcYsVBiA,3JM0DgOfkl_S571CS4VYAQ,I32gAKYbnzS4GRnV9C4o2g,5,1,0,0,The food and staff were phenomenal. We were blown away with both the Pasta and Pizza. We will be back very soon. This place brings incredible flavor together with a killer atmosphere to make sure your meal is truly special. Shout out to the owner Devon you have truly made this a can't miss experience.,6/26/2021 3:08,1
2xIG202xya4GPk7RoSvpQA,DuOGsbjp-syJGkkZEMtckg,OgilsqqoshPEsPYdx7GIzg,5,0,0,0,Kitchen is being renovated and I was craving a simple spaghetti and meatball.   As simple as that sounds - a GOOD plate of spaghetti and meatballs is not really as simple as that sounds.  Hard to find just the right meatballs with just the right seasoning and softness.   I was willing to drive more than 10 miles for this plate of comfort food but spent time researching and then couldn't believe this gem was right up the road!  Great feel inside.  I'm originally from NJ and this place felt like home.  Can't wait to go back and try the rest of the menu!,4/29/2021 3:31,1
5eVxckGT8930CsezZcMIbw,L1EyECg1szRH3eZGQT-YZw,MDNXo_6wMUkbv2_W3GOW7A,1,0,0,0,"Took forever to get seated despite many visibly open tables. Ran out of chocolate cake.  Ran out of giant pretzel.  Management never worked to fix the situation,",7/15/2021 0:40,0
QnyTTa08sCN8MyiflGzqeA,gqsoY4NitHBm4PkKvpK7RQ,I32gAKYbnzS4GRnV9C4o2g,4,1,0,1,I'm not sure how good the more traditional dishes are but the umami tsunami pizza and the joetopos are awesome! The pizza has a nice pickle taste and the joetopos have that really good totopos corn flavor and are a great alternative to getting regular greasy street nachos. The elote arincini were okay but I think it is better order them when dining in and not for takeout.,08-05-2021 00:47,1
d5ASFPQgiWKaBhX4HVqWAA,N9avFXBMAYovnduhy51gUw,dPc04D8Wsq9XP5pjfWuJww,5,0,0,0,Mac and cheese with meatballs is the best !! Took my parents here since they never been and they loved it and my mom always wants it now. Workers are nice too a girl saw my mom was trying to take a pic of all of us and she offered to take the picture which was nice of her.,12/14/2021 10:27,1
ynev-W-uHSSlnfRckB3AQA,IDmdUe-urFAfyzuDyqKx-Q,XlIuTI1NRLzLlp11x-PTHA,5,1,0,0,"Have been here multiple times with family and friends. Great quality American food. Have healthy options too, like steak, potatoes, and salad.",11-04-2021 19:51,1
FM9L7wrg4X5WijGVeePGjQ,Gzo9kdfJVmq_pEkJdTHdXA,I32gAKYbnzS4GRnV9C4o2g,5,0,0,0,"Excellent fusion boutique restaurant! Fun, friendly staff and owner/chefs, great food, unique experience. Excellent array of local wines. Loved the chorizo lasagne. We will be back!",6/17/2021 14:19,1
0QK_Zk5eQQ7qwEGoD971Vw,17d89j4lqveyVHG7718szA,I32gAKYbnzS4GRnV9C4o2g,5,2,0,1,Checked out this spot today. Loved the  elote arancini. Pepperoni pizza want on the menu but they made it for us and it was good. Nice clean place amd good service. We will be back,07-04-2021 00:06,1
EfiOk7P6rm-g0wLE_PF1VA,84c__FzfoewLmecrLBz_fg,_5aMfyqG0ei_dLkUqfSWBQ,5,0,0,0,"Delicious pizza, friendly staff, play area for kids- old school Pac-Man  . Beers on tap. 
They thought of EVERYTHING.",11-09-2020 16:05,1
URX8J9mZJOiN_zMmAjuy6A,xfSiMtuhrlZNszvU2q_bCQ,_5aMfyqG0ei_dLkUqfSWBQ,5,2,1,2,"Thank you for being available for pickup! Easy to order and pay online, then pick up order around your estimated time. Sabino Popeye pizza delicious as was my gluten free Ventana Veggie! Thanks!",4/29/2020 13:10,1
ggRbuabEXQRBHdOHyB7XPA,UC4WiD7MkL8VOkDeml4kJg,dPc04D8Wsq9XP5pjfWuJww,1,0,0,0,"My boyfriend and I went here for dinner. The guy taking orders and another guy running delivery orders were the only two pleasant servers. Our food was brought to us and and I told our server that we still hadn't received our bruschetta. She then told us ""I know."" She offered us bread and walked away. We waited until we were halfway done with our food until I walked to the kitchen area (it's an open design so I was still in the restaurant) to ask if we would be getting our bruschetta. The kitchen did not know it had been missed. The other food runners were standing around talking and didn't say much. I told them which table we were and someone said it would be right out. After 30 minutes from order to table we received our bruschetta. I ate one piece because I was full from my meal. My boyfriend went to get to go boxes. The guy he asked for the box from was prompt and polite. While we had tipped after ordering, we attempted an additional tip to both him and the cashier but were told that the tips were communal. So they refused this additional tip. The food was good, but the service (sans the two individuals mentioned) was awful. I will certainly drive across town to a different location to be treated better if I eat at Sauce again. And I really hope the two individuals who were nice and helpful leave to work somewhere they don't have to share tips with their unhelpful coworkers. They deserve better.",6/18/2021 2:06,0
qS4D0QWmZu4dvTHPZB0gPQ,iT2SXHHeKHF8PcaY7dJgBA,rGOJdLRl1KwCz_9hxeDR4A,1,0,0,0,Brother from out of town ordered 2 medium pizza's over the phone. When picking up they were large. Brother told the kid he ordered 2 medium. The kid said we don't sell medium pizza's.  Brothers bill was $47 .  No apology or anything. Kid was a wise A** .  Will never order from them. It wasn't even good pizza in my opinion!!!!!,8/26/2021 17:00,0
9xlunS0MqRIDDBg2Dbpw0A,EMEcgOZBaNangQpvIuttYw,dPc04D8Wsq9XP5pjfWuJww,5,0,0,0,"Possibly the best pizza I have ever had.  I ordered portobello, artichoke thin crust and was not disappointed. Perfect amount of toppings.  Crust was indeed thin, crispy, dry (not greasy). The special was equally good.  Salad was delicious.
Never having been there we were a bit confused by the system.  You go to the counter, order, pay and staff delivers to your table.  Not wanting to be rushed we ordered drinks and salad.  When we were done with that we ordered our pizzas.",11/20/2021 23:51,1
ArZhjwvAZzORt2N5Nm-k3Q,9HRmrDL63sIybTt8W4Kyjg,MDNXo_6wMUkbv2_W3GOW7A,5,0,0,0,It was my first time ever going to Dave & Buster's today For my daughter's best friends birthday party and I was so impressed and amazed by cayla's customer service skills she was so warm and welcoming as well as David's service he was so attentive and really cared about me and my daughter as customers he went above and beyond just as cayla did for us I'm Sincerely grateful to the both of them for making our experience at Dave & Buster's wonderful thank you so much to those 2 team members and your amazing manager Santino for making our experience wonderful and unforgettable we  deeply appreciated u for being outstanding.  I will be highly  recommend this place to all my friends and family :),12/18/2021 22:18,1
DJQmxfvljjzZ_P7Hrk3iNQ,P1MBWkMgwGKbREag0XEt4g,I32gAKYbnzS4GRnV9C4o2g,5,1,0,0,Such a unique take on southwestern food crossed with Italian cuisine. The Elote Arancini was a must try. I couldn't get enough of the unique flavors. The figgy stardust pizza was another unique yet delicious dish. The sweet and savory was perfectly balanced. I can't wait to try more from their menu.,10/23/2021 2:26,1
KAPVtlzRCdbrQQa_BEUnKg,EyaKiUPN-LdCQT84QDh1TQ,I32gAKYbnzS4GRnV9C4o2g,5,1,0,0,"We ordered the Figgy Stardust pizza and it was delicious.  The balsamic reduction, the sweetness of the figs and the saltiness of the white cheese was perfect. I took takeout but the inside of the restaurant was nicely appointed and romantic.  Highly recommend.",8/28/2021 0:42,1
GoEUe66o3GIWoMilr3qg0Q,6w5S7Q_NkMpZeDSOG-XInA,_5aMfyqG0ei_dLkUqfSWBQ,1,0,0,0,"Been here twice, only returned to give them a second chance. The staff is very rude especially the blonde female working the register, the food is very average. But the service is the reason I'm writing this review. They all act like they don't want to be there, the male cashier was wearing Nike ""Slides"" just sliding his feet all over the restaurant instead of picking up his feet like a human being.",03-07-2021 17:51,0
D8VTcNssIO6qPiwSUYsLtw,K4AJdcXwae6Vnoi4ANT3Aw,_5aMfyqG0ei_dLkUqfSWBQ,5,0,0,0,"I came here to work on my computer and get some work done, as coffee places aren't my vibe. It was great and the garlic knots are to die for, affordable too.",10/21/2021 23:19,1
T1kN2nhxxS_jFcyXVSpxIw,jOmykVsmYxE9N_ATjCLEmQ,5yqiZtVddseUZKIWe4t-eA,5,1,0,0,"Rosati's makes the hub's absolute favorite pizza. He loves the ultra-thin-but-not-cardboard-like crust and the slightly sweet sauce. We vary our toppings from very meaty to very veggie or a combo in between. 

The past seven months we've chosen not to eat in restaurants, but a couple of our fav restaurants are deemed safely acceptable for pickup or delivery by the aforementioned hub, and Rosati's is one of them. 

Friday I had a mental block about what to prepare for supper, so I jumped at the offer of Rosati's. At 6:15, we ordered a thin-crust medium pizza, with pepperoni, garlic, onion, and extra cheese (which we always do). We were promised no-contact delivery in an hour or less, and our pizza showed up at the front door on time and piping hot. It was scrumptious.",9/28/2020 19:27,1
80jxHxGQrVrDsHZzFrMwBw,N_4chbXJmMnhB42hs8MhkQ,dPc04D8Wsq9XP5pjfWuJww,5,1,1,1,"Is it truly Italian food? I do not know. I have never been to Italy. But, I think that this is a solid take on food, with an Italian-American perspective.

I have never been disappointed by the food here. It is always outstanding.

The staff is great, and they are very accommodating with takeout, during this quarantine.",6/26/2020 2:32,1
